CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST	Significance at p = 0.05
BgChr_2	22585001	22595000	100	0.00534659	0.00513618	NO
BgChr_2	22595001	22605000	136	0.00621468	0.00608534	NO
BgChr_2	22600001	22610000	116	0.0117674	0.0113467	NO
BgChr_2	22605001	22615000	36	0.00896496	0.00791521	NO
BgChr_2	22620001	22630000	58	0.000967546	0.000796246	NO
BgChr_2	22625001	22635000	80	0.00432814	0.00417256	NO
BgChr_2	22680001	22690000	62	0.000106669	-0.000144571	NO
BgChr_2	22685001	22695000	83	0.00917599	0.00862189	NO
BgChr_2	22690001	22700000	67	0.0117837	0.0113994	NO
BgChr_2	22745001	22755000	130	0.00145668	0.00120272	NO
BgChr_2	22750001	22760000	129	0.00089426	0.000689674	NO
BgChr_2	22805001	22815000	166	0.00060716	0.000395318	NO
BgChr_2	22825001	22835000	105	0.00107601	0.000895358	NO
BgChr_2	22830001	22840000	273	0.000289889	0.000033869	NO
BgChr_2	22890001	22900000	158	0.00189434	0.00169217	NO
BgChr_2	22935001	22945000	182	0.00167838	0.00149012	NO
BgChr_2	22945001	22955000	141	0.000750791	0.000568846	NO
BgChr_2	22950001	22960000	131	0.000297692	0.000134991	NO
BgChr_2	22965001	22975000	76	0.00798031	0.00702237	NO
BgChr_2	22980001	22990000	207	0.00366542	0.00327132	NO
BgChr_2	22985001	22995000	165	0.00550069	0.00462418	NO
BgChr_2	23010001	23020000	113	0.000891	0.000602447	NO
BgChr_2	23040001	23050000	112	0.00043078	0.000266596	NO
BgChr_2	23065001	23075000	149	0.00496445	0.00479228	NO
BgChr_2	23070001	23080000	170	0.00723454	0.00690697	NO
BgChr_2	23085001	23095000	146	0.00043877	0.000183054	NO
BgChr_2	23120001	23130000	86	0.00471743	0.00448461	NO
BgChr_2	23160001	23170000	85	0.00199398	0.00166524	NO
BgChr_2	23165001	23175000	120	0.00527546	0.00508362	NO
BgChr_2	23170001	23180000	138	0.0055567	0.00521194	NO
BgChr_2	23175001	23185000	104	0.000859507	0.00048388	NO
BgChr_2	23200001	23210000	93	0.00225751	0.0020813	NO
BgChr_2	23215001	23225000	154	0.00102034	0.000806861	NO
BgChr_2	23220001	23230000	161	0.00105802	0.000900458	NO
BgChr_2	23225001	23235000	135	0.00147631	0.00137277	NO
BgChr_2	23230001	23240000	75	0.00356285	0.00341385	NO
BgChr_2	23235001	23245000	67	0.00121353	0.00102819	NO
BgChr_2	23240001	23250000	111	0.00268964	0.0025621	NO
BgChr_2	23245001	23255000	96	0.00146335	0.00139714	NO
BgChr_2	23250001	23260000	49	0.0012568	0.00107621	NO
BgChr_2	23255001	23265000	78	0.00332677	0.00314221	NO
BgChr_2	23260001	23270000	135	0.00402574	0.00386074	NO
BgChr_2	23265001	23275000	102	0.0039273	0.0037742	NO
BgChr_2	23280001	23290000	93	0.00123655	0.00110472	NO
BgChr_2	23315001	23325000	92	0.000677914	0.000515677	NO
BgChr_2	23320001	23330000	68	0.00130192	0.00119508	NO
BgChr_2	23325001	23335000	109	0.000766886	0.000584518	NO
BgChr_2	23330001	23340000	125	0.000469716	0.000288316	NO
BgChr_2	23350001	23360000	120	0.0044624	0.00419121	NO
BgChr_2	23355001	23365000	76	0.00159728	0.00152535	NO
BgChr_2	23380001	23390000	105	0.00447118	0.00434818	NO
BgChr_2	23385001	23395000	72	0.00604023	0.0058802	NO
BgChr_2	23390001	23400000	14	0.0121331	0.0118894	NO
BgChr_2	23395001	23405000	29	0.0251008	0.0246991	NO
BgChr_2	23400001	23410000	82	0.00485791	0.00458783	NO
BgChr_2	23410001	23420000	118	0.00667361	0.00624999	NO
BgChr_2	23415001	23425000	117	0.00644889	0.00599606	NO
BgChr_2	23425001	23435000	74	0.0029641	0.00237118	NO
BgChr_2	23430001	23440000	80	0.00618897	0.00594934	NO
BgChr_2	23435001	23445000	119	0.00505189	0.00498951	NO
BgChr_2	23440001	23450000	165	0.00250197	0.00240485	NO
BgChr_2	23445001	23455000	107	0.000948082	0.000745901	NO
BgChr_2	23450001	23460000	54	0.00542315	0.00535371	NO
BgChr_2	23455001	23465000	57	0.00896394	0.00875719	NO
BgChr_2	23460001	23470000	51	0.00567817	0.00522942	NO
BgChr_2	23490001	23500000	55	0.000292521	6.25786E-05	NO
BgChr_2	23495001	23505000	61	0.00869023	0.00831875	NO
BgChr_2	23510001	23520000	92	0.00775014	0.00701302	NO
BgChr_2	23525001	23535000	130	0.00196627	0.00182849	NO
BgChr_2	23530001	23540000	107	0.000285901	0.00019751	NO
BgChr_2	23540001	23550000	10	0.00197647	0.00155362	NO
BgChr_2	23615001	23625000	121	0.00187289	0.001641	NO
BgChr_2	23650001	23660000	1	0.0723695	0.0723695	NO
BgChr_2	23665001	23675000	137	0.00003941	2.94182E-05	NO
BgChr_2	23670001	23680000	42	0.000251237	0.000213528	NO
BgChr_2	23685001	23695000	148	0.00160675	0.00133433	NO
BgChr_2	23690001	23700000	100	0.00110075	0.000944258	NO
BgChr_2	23730001	23740000	19	0.00383928	0.00361099	NO
BgChr_2	23835001	23845000	92	0.0046473	0.00443473	NO
BgChr_2	23840001	23850000	26	0.00350403	0.00349482	NO
BgChr_2	23875001	23885000	74	0.00361771	0.00321163	NO
BgChr_2	23880001	23890000	72	0.0101546	0.0100658	NO
BgChr_2	23910001	23920000	8	0.0130233	0.012131	NO
BgChr_2	23930001	23940000	31	0.00139117	0.000874807	NO
BgChr_2	23950001	23960000	10	0.00433738	0.00470518	NO
BgChr_2	24015001	24025000	25	0.000501389	0.000458011	NO
BgChr_2	24030001	24040000	19	0.00300838	0.00298198	NO
BgChr_2	24035001	24045000	22	0.00619299	0.00601101	NO
BgChr_2	24080001	24090000	79	0.00856788	0.00813536	NO
BgChr_2	24085001	24095000	103	0.00245218	0.00222792	NO
BgChr_2	24095001	24105000	72	0.00164401	0.00148849	NO
BgChr_2	24120001	24130000	155	0.00206998	0.00187671	NO
BgChr_2	24125001	24135000	106	0.00132296	0.00119879	NO
BgChr_2	24150001	24160000	77	0.000366837	0.000173394	NO
BgChr_2	24165001	24175000	188	0.00285738	0.00273496	NO
BgChr_2	24170001	24180000	169	0.00571795	0.00564414	NO
BgChr_2	24180001	24190000	124	0.000734037	0.000499703	NO
BgChr_2	24185001	24195000	108	0.0108	0.01057	NO
BgChr_2	24190001	24200000	119	0.00681695	0.00662498	NO
BgChr_2	24215001	24225000	88	0.00406247	0.00438669	NO
BgChr_2	24235001	24245000	88	0.000778542	0.0006187	NO
BgChr_2	24245001	24255000	79	0.00285364	0.00272249	NO
BgChr_2	24250001	24260000	114	0.0030997	0.00282974	NO
BgChr_2	24255001	24265000	95	0.00319781	0.00288456	NO
BgChr_2	24260001	24270000	105	0.000200814	0.000137914	NO
BgChr_2	24265001	24275000	92	0.000608458	0.000450273	NO
BgChr_2	24385001	24395000	104	0.00049136	0.000245099	NO
BgChr_2	24410001	24420000	107	0.00288969	0.00276673	NO
BgChr_2	24415001	24425000	112	0.00339204	0.00327126	NO
BgChr_2	24455001	24465000	59	0.0051293	0.00536268	NO
BgChr_2	24480001	24490000	118	0.00176687	0.0016268	NO
BgChr_2	24515001	24525000	174	0.000666429	0.00053362	NO
BgChr_2	24560001	24570000	109	0.00198448	0.0019377	NO
BgChr_2	24605001	24615000	83	0.00199192	0.00181488	NO
BgChr_2	24610001	24620000	60	0.00298135	0.00303356	NO
BgChr_2	24630001	24640000	100	0.00308801	0.00284962	NO
BgChr_2	24635001	24645000	111	0.0136047	0.0131259	NO
BgChr_2	24640001	24650000	94	0.0074313	0.00687666	NO
BgChr_2	24675001	24685000	111	0.000365848	0.00018177	NO
BgChr_2	24680001	24690000	112	0.00299322	0.00284204	NO
BgChr_2	24685001	24695000	78	0.0075825	0.00728369	NO
BgChr_2	24725001	24735000	92	0.0053683	0.00480522	NO
BgChr_2	24730001	24740000	133	0.00474728	0.00436009	NO
BgChr_2	24735001	24745000	150	0.000815816	0.000482553	NO
BgChr_2	24805001	24815000	64	0.0050047	0.00441753	NO
BgChr_2	24820001	24830000	102	0.00243231	0.00210487	NO
BgChr_2	24825001	24835000	135	0.00229031	0.00203092	NO
BgChr_2	24830001	24840000	62	0.00325036	0.00294795	NO
BgChr_2	24835001	24845000	45	0.00747844	0.00697787	NO
BgChr_2	24840001	24850000	96	0.000966572	0.000635066	NO
BgChr_2	24875001	24885000	31	0.0144003	0.0138628	NO
BgChr_2	24880001	24890000	75	0.00490883	0.00461373	NO
BgChr_2	24885001	24895000	120	0.00288528	0.00254344	NO
BgChr_2	24890001	24900000	86	0.000892342	0.000643597	NO
BgChr_2	24895001	24905000	79	0.00195294	0.00199267	NO
BgChr_2	24900001	24910000	79	0.00124669	0.00126854	NO
BgChr_2	24905001	24915000	68	0.000316636	7.72902E-05	NO
BgChr_2	24915001	24925000	50	0.00354719	0.00342042	NO
BgChr_2	24920001	24930000	94	0.00503489	0.00485541	NO
BgChr_2	24925001	24935000	77	0.000157449	-7.20093E-05	NO
BgChr_2	24980001	24990000	36	0.000744017	0.000566921	NO
BgChr_2	24985001	24995000	50	0.00306056	0.00284028	NO
BgChr_2	25060001	25070000	46	0.0027423	0.00262919	NO
BgChr_2	25065001	25075000	40	0.00526726	0.00508458	NO
BgChr_2	25070001	25080000	34	7.00686E-05	-0.000146342	NO
BgChr_2	25085001	25095000	89	6.67118E-05	-0.000167532	NO
BgChr_2	25100001	25110000	64	0.00487507	0.00445959	NO
BgChr_2	25105001	25115000	71	0.00690146	0.00658702	NO
BgChr_2	25180001	25190000	96	0.00222591	0.00178265	NO
BgChr_2	25230001	25240000	103	0.00262828	0.00236141	NO
BgChr_2	25235001	25245000	99	0.0046131	0.00425483	NO
BgChr_2	25240001	25250000	86	0.00286185	0.00232597	NO
BgChr_2	25270001	25280000	154	0.00379539	0.00352921	NO
BgChr_2	25330001	25340000	62	0.0033291	0.00311416	NO
BgChr_2	25345001	25355000	30	0.00737781	0.00733013	NO
BgChr_2	25350001	25360000	71	0.00891326	0.00862853	NO
BgChr_2	25355001	25365000	108	0.00184005	0.00147624	NO
BgChr_2	25390001	25400000	134	0.00132148	0.00102827	NO
BgChr_2	25395001	25405000	104	0.00598745	0.00583328	NO
BgChr_2	25405001	25415000	90	0.00205703	0.00171245	NO
BgChr_2	25410001	25420000	75	0.00255944	0.00221179	NO
BgChr_2	25520001	25530000	46	0.00579941	0.00557137	NO
BgChr_2	25525001	25535000	65	0.00276125	0.00242157	NO
BgChr_2	25595001	25605000	93	0.00185243	0.00152147	NO
BgChr_2	25615001	25625000	44	0.00609054	0.00595524	NO
BgChr_2	25620001	25630000	58	0.000448584	0.000343268	NO
BgChr_2	25645001	25655000	36	0.00467994	0.00450644	NO
BgChr_2	25650001	25660000	84	0.00511259	0.00497931	NO
BgChr_2	25655001	25665000	101	0.00029289	-3.53511E-06	NO
BgChr_2	25670001	25680000	34	0.00294159	0.00277764	NO
BgChr_2	25710001	25720000	50	0.00163033	0.00149468	NO
BgChr_2	25795001	25805000	51	0.00264677	0.00192418	NO
BgChr_2	25800001	25810000	102	0.0034284	0.00274804	NO
BgChr_2	25805001	25815000	122	0.0040872	0.0037136	NO
BgChr_2	25810001	25820000	137	0.00542612	0.00511541	NO
BgChr_2	25815001	25825000	123	0.00428638	0.0039747	NO
BgChr_2	25820001	25830000	119	0.00576823	0.00555826	NO
BgChr_2	25825001	25835000	117	0.00318151	0.00302865	NO
BgChr_2	25840001	25850000	71	0.000282805	0.000157395	NO
BgChr_2	25845001	25855000	45	0.00384867	0.00387596	NO
BgChr_2	25850001	25860000	57	0.00523311	0.00530062	NO
BgChr_2	25880001	25890000	35	0.00868039	0.00831802	NO
BgChr_2	25895001	25905000	64	0.0104153	0.00968495	NO
BgChr_2	25900001	25910000	67	0.0110481	0.0104099	NO
BgChr_2	25920001	25930000	90	0.00064213	0.000514063	NO
BgChr_2	25925001	25935000	47	0.00162602	0.00121961	NO
BgChr_2	25940001	25950000	4	0.0233024	0.0232983	NO
BgChr_2	25945001	25955000	46	0.00853787	0.00851148	NO
BgChr_2	25950001	25960000	68	0.00437707	0.00434101	NO
BgChr_2	25955001	25965000	42	0.000187579	7.00417E-05	NO
BgChr_2	25960001	25970000	75	0.00490761	0.00481926	NO
BgChr_2	26005001	26015000	44	0.000566814	0.000138737	NO
BgChr_2	26025001	26035000	68	0.00319737	0.00300064	NO
BgChr_2	26030001	26040000	46	0.00313645	0.00290421	NO
BgChr_2	26110001	26120000	51	0.00867813	0.00860077	NO
BgChr_2	26150001	26160000	27	0.00357769	0.00342389	NO
BgChr_2	26155001	26165000	42	0.00419782	0.00399599	NO
BgChr_2	26225001	26235000	66	0.00493253	0.00468086	NO
BgChr_2	26245001	26255000	107	9.61565E-05	-6.33474E-05	NO
BgChr_2	26260001	26270000	88	0.00721621	0.00670836	NO
BgChr_2	26265001	26275000	136	0.00550617	0.00522249	NO
BgChr_2	26280001	26290000	104	0.000373234	0.000175045	NO
BgChr_2	26285001	26295000	107	0.00342061	0.00308175	NO
BgChr_2	26290001	26300000	104	0.000541482	0.000203588	NO
BgChr_2	26315001	26325000	92	0.00218991	0.00198624	NO
BgChr_2	26320001	26330000	68	0.0142006	0.0138374	NO
BgChr_2	26325001	26335000	47	0.0223879	0.0220426	NO
BgChr_2	26360001	26370000	98	0.00836252	0.00812528	NO
BgChr_2	26365001	26375000	118	0.00977485	0.0093753	NO
BgChr_2	26370001	26380000	117	0.00190953	0.00160771	NO
BgChr_2	26395001	26405000	91	0.00515535	0.0047813	NO
BgChr_2	26400001	26410000	83	0.0064156	0.00612511	NO
BgChr_2	26455001	26465000	88	0.00467857	0.00430569	NO
BgChr_2	26495001	26505000	13	0.00112282	7.70861E-05	NO
BgChr_2	26500001	26510000	66	0.0045198	0.00410297	NO
BgChr_2	26515001	26525000	104	0.00299122	0.00298088	NO
BgChr_2	26520001	26530000	104	0.00125734	0.00130779	NO
BgChr_2	26530001	26540000	74	0.00163888	0.00128167	NO
BgChr_2	26535001	26545000	84	0.0105569	0.010136	NO
BgChr_2	26540001	26550000	114	0.00820673	0.00767397	NO
BgChr_2	26545001	26555000	105	0.00201797	0.0015395	NO
BgChr_2	26565001	26575000	85	0.0014844	0.00128897	NO
BgChr_2	26570001	26580000	69	0.00042196	0.00028858	NO
BgChr_2	26585001	26595000	7	0.0230113	0.0228428	NO
BgChr_2	26590001	26600000	27	0.00111764	0.00128624	NO
BgChr_2	26670001	26680000	45	0.00634532	0.00615617	NO
BgChr_2	26675001	26685000	61	0.00555038	0.00534461	NO
BgChr_2	26680001	26690000	68	0.00440134	0.00398445	NO
BgChr_2	26685001	26695000	75	0.00196115	0.00164987	NO
BgChr_2	26705001	26715000	43	0.000668129	0.000550601	NO
BgChr_2	26710001	26720000	99	0.00504013	0.00482612	NO
BgChr_2	26715001	26725000	101	0.00410766	0.00398406	NO
BgChr_2	26720001	26730000	50	0.000259779	0.000319859	NO
BgChr_2	26725001	26735000	11	0.00571895	0.00564021	NO
BgChr_2	26730001	26740000	33	0.00309181	0.00305385	NO
BgChr_2	26735001	26745000	89	0.0100242	0.00975615	NO
BgChr_2	26740001	26750000	100	0.0102851	0.00996895	NO
BgChr_2	26745001	26755000	81	0.00236135	0.00216263	NO
BgChr_2	26750001	26760000	73	0.00158461	0.00257095	NO
BgChr_2	26755001	26765000	73	0.00467049	0.00539506	NO
BgChr_2	26760001	26770000	98	0.00626483	0.00572142	NO
BgChr_2	26765001	26775000	122	0.00416262	0.00380305	NO
BgChr_2	26770001	26780000	92	2.08321E-06	-0.000187092	NO
BgChr_2	26815001	26825000	116	0.00335466	0.00328188	NO
BgChr_2	26820001	26830000	125	0.00177765	0.00170278	NO
BgChr_2	26825001	26835000	130	0.000531778	0.000265383	NO
BgChr_2	26830001	26840000	105	0.00312283	0.00294456	NO
BgChr_2	26835001	26845000	85	2.37309E-05	-0.000204478	NO
BgChr_2	26840001	26850000	105	0.00100472	0.000869956	NO
BgChr_2	26845001	26855000	106	0.0019746	0.00186513	NO
BgChr_2	26905001	26915000	73	0.00484055	0.00456324	NO
BgChr_2	26910001	26920000	66	0.00220391	0.00202783	NO
BgChr_2	26930001	26940000	8	5.02267E-05	-2.91342E-05	NO
BgChr_2	26955001	26965000	140	0.000249142	3.95355E-05	NO
BgChr_2	26960001	26970000	98	0.00277916	0.0023953	NO
BgChr_2	26965001	26975000	83	0.00290525	0.00249714	NO
BgChr_2	26970001	26980000	141	0.00237949	0.00206886	NO
BgChr_2	26975001	26985000	152	0.00154727	0.00125709	NO
BgChr_2	27000001	27010000	26	0.00142997	0.00105259	NO
BgChr_2	27005001	27015000	45	0.00133315	0.000863981	NO
BgChr_2	27060001	27070000	45	0.000863117	0.000743753	NO
BgChr_2	27065001	27075000	54	0.00219955	0.00214317	NO
BgChr_2	27070001	27080000	77	0.00162432	0.00190966	NO
BgChr_2	27075001	27085000	66	0.00462513	0.00477255	NO
BgChr_2	27080001	27090000	37	0.00892745	0.00871697	NO
BgChr_2	27085001	27095000	9	0.00591729	0.00586469	NO
BgChr_2	27095001	27105000	36	0.00152705	0.00115113	NO
BgChr_2	27100001	27110000	59	0.00621015	0.00595014	NO
BgChr_2	27105001	27115000	40	0.010026	0.00987064	NO
BgChr_2	27110001	27120000	36	0.000954799	0.000707271	NO
BgChr_2	27115001	27125000	52	0.00247614	0.00235708	NO
BgChr_2	27120001	27130000	61	0.00463303	0.00449732	NO
BgChr_2	27155001	27165000	49	0.00482822	0.00453266	NO
BgChr_2	27160001	27170000	65	0.00806192	0.0075717	NO
BgChr_2	27165001	27175000	64	0.00500026	0.00458634	NO
BgChr_2	27180001	27190000	118	0.0014014	0.00111359	NO
BgChr_2	27205001	27215000	72	0.00166517	0.00128647	NO
BgChr_2	27210001	27220000	66	0.00238636	0.00210298	NO
BgChr_2	27265001	27275000	8	0.00309905	0.00115941	NO
BgChr_2	27400001	27410000	68	0.00127242	0.00104714	NO
BgChr_2	27415001	27425000	96	0.00121955	0.00106916	NO
BgChr_2	27475001	27485000	43	0.00151176	0.00147556	NO
BgChr_2	27480001	27490000	95	0.00863758	0.00876528	NO
BgChr_2	27485001	27495000	140	0.00545311	0.00543325	NO
BgChr_2	27490001	27500000	107	0.00196553	0.00160233	NO
BgChr_2	27495001	27505000	88	0.00398695	0.0035551	NO
BgChr_2	27500001	27510000	87	0.00325221	0.00306301	NO
BgChr_2	27505001	27515000	90	0.00379074	0.00356859	NO
BgChr_2	27525001	27535000	11	0.00218618	0.00187318	NO
BgChr_2	27530001	27540000	45	0.0208006	0.0197168	NO
BgChr_2	27535001	27545000	48	0.0177065	0.0166301	NO
BgChr_2	27555001	27565000	54	0.00735301	0.00732091	NO
BgChr_2	27575001	27585000	89	0.00484821	0.00439532	NO
BgChr_2	27580001	27590000	58	0.000863229	0.000283224	NO
BgChr_2	27595001	27605000	47	0.00665681	0.00562838	NO
BgChr_2	27600001	27610000	64	0.00106914	0.000802061	NO
BgChr_2	27630001	27640000	47	0.00401273	0.00354066	NO
BgChr_2	27635001	27645000	93	0.00664861	0.00612669	NO
BgChr_2	27640001	27650000	86	0.00968938	0.00913085	NO
BgChr_2	27645001	27655000	96	0.00317393	0.0028258	NO
BgChr_2	27660001	27670000	59	0.00824413	0.0080067	NO
BgChr_2	27705001	27715000	21	0.00287368	0.00288736	NO
BgChr_2	27710001	27720000	16	0.0105319	0.0105605	NO
BgChr_2	27735001	27745000	29	0.0069679	0.00667768	NO
BgChr_2	27740001	27750000	20	0.00707702	0.00615596	NO
BgChr_2	27810001	27820000	44	0.00282041	0.00241049	NO
BgChr_2	27835001	27845000	27	0.00544555	0.00522448	NO
BgChr_2	27850001	27860000	102	0.000230447	-1.74006E-05	NO
BgChr_2	27855001	27865000	114	0.00469686	0.00452796	NO
BgChr_2	27860001	27870000	61	0.00496175	0.00479682	NO
BgChr_2	27895001	27905000	27	0.0079505	0.007842	NO
BgChr_2	27900001	27910000	37	0.00652867	0.00617226	NO
BgChr_2	27905001	27915000	35	0.00288004	0.0022687	NO
BgChr_2	28000001	28010000	58	0.00264342	0.00224236	NO
BgChr_2	28005001	28015000	56	0.00754211	0.00699095	NO
BgChr_2	28010001	28020000	55	0.00487768	0.00448779	NO
BgChr_2	28015001	28025000	51	0.000808832	0.000555933	NO
BgChr_2	28095001	28105000	31	0.00327483	0.00282443	NO
BgChr_2	28145001	28155000	79	0.00556744	0.00501981	NO
BgChr_2	28150001	28160000	95	0.00344606	0.00298899	NO
BgChr_2	28155001	28165000	64	0.00179393	0.00167049	NO
BgChr_2	28180001	28190000	47	0.01095	0.0106423	NO
BgChr_2	28185001	28195000	117	0.00307033	0.00293718	NO
BgChr_2	28200001	28210000	93	0.00296989	0.00281047	NO
BgChr_2	28205001	28215000	106	0.0015105	0.00132746	NO
BgChr_2	28230001	28240000	95	0.00164713	0.00146822	NO
BgChr_2	28235001	28245000	55	0.00391549	0.0036957	NO
BgChr_2	28250001	28260000	38	0.00288672	0.0028012	NO
BgChr_2	28255001	28265000	38	0.0107171	0.0106245	NO
BgChr_2	28290001	28300000	76	0.00177174	0.00136495	NO
BgChr_2	28295001	28305000	78	0.0118937	0.0114726	NO
BgChr_2	28300001	28310000	63	0.00297854	0.00241295	NO
BgChr_2	28350001	28360000	63	0.000902112	8.04027E-05	NO
BgChr_2	28355001	28365000	54	0.00726961	0.00628867	NO
BgChr_2	28410001	28420000	21	0.0234294	0.0222649	NO
BgChr_2	28415001	28425000	29	0.0207131	0.020258	NO
BgChr_2	28420001	28430000	40	0.000298865	4.58883E-05	NO
BgChr_2	28485001	28495000	10	0.00547046	0.00262292	NO
BgChr_2	28500001	28510000	50	0.000780266	0.000529631	NO
BgChr_2	28515001	28525000	44	0.00694702	0.00673214	NO
BgChr_2	28520001	28530000	60	0.0029339	0.00280768	NO
BgChr_2	28525001	28535000	51	0.00525451	0.00518113	NO
BgChr_2	28530001	28540000	41	0.000736149	0.000753859	NO
BgChr_2	28560001	28570000	57	0.00308665	0.00295056	NO
BgChr_2	28565001	28575000	49	0.0072844	0.00733294	NO
BgChr_2	28570001	28580000	52	0.0114558	0.0106374	NO
BgChr_2	28575001	28585000	84	0.0023275	0.00205589	NO
BgChr_2	28595001	28605000	91	0.000977746	0.000737032	NO
BgChr_2	28600001	28610000	91	0.00165253	0.00141716	NO
BgChr_2	28605001	28615000	79	0.00256886	0.00236575	NO
BgChr_2	28610001	28620000	134	0.00686436	0.00661084	NO
BgChr_2	28615001	28625000	154	0.00573697	0.00547044	NO
BgChr_2	28655001	28665000	113	0.000607232	0.00053266	NO
BgChr_2	28660001	28670000	88	0.0069402	0.00658593	NO
BgChr_2	28665001	28675000	95	0.00386068	0.00331476	NO
BgChr_2	28670001	28680000	124	0.000639176	0.000381232	NO
BgChr_2	28675001	28685000	92	0.00300386	0.00290472	NO
BgChr_2	28685001	28695000	99	0.000906629	0.000732349	NO
BgChr_2	28690001	28700000	90	0.00377341	0.00383076	NO
BgChr_2	28695001	28705000	47	0.00854413	0.00806068	NO
BgChr_2	28700001	28710000	108	0.000508971	-0.00022108	NO
BgChr_2	28710001	28720000	110	0.00195211	0.00185612	NO
BgChr_2	28725001	28735000	60	0.000686424	0.000585261	NO
BgChr_2	28730001	28740000	77	0.00250872	0.00236012	NO
BgChr_2	28745001	28755000	67	0.00826078	0.00779588	NO
BgChr_2	28750001	28760000	65	0.0048361	0.00461017	NO
BgChr_2	28760001	28770000	95	0.000129089	0.000129945	NO
BgChr_2	28765001	28775000	62	0.00209683	0.00194073	NO
BgChr_2	28770001	28780000	55	0.00671863	0.00605946	NO
BgChr_2	28775001	28785000	40	0.0075088	0.00799846	NO
BgChr_2	28780001	28790000	31	0.0165248	0.0174692	NO
BgChr_2	28785001	28795000	63	0.00840942	0.00825983	NO
BgChr_2	28790001	28800000	91	0.0100598	0.00961271	NO
BgChr_2	28795001	28805000	55	0.0108292	0.0101974	NO
BgChr_2	28810001	28820000	9	0.0198325	0.0184229	NO
BgChr_2	28845001	28855000	32	0.0028231	0.00251307	NO
BgChr_2	28850001	28860000	44	0.000878492	0.000681949	NO
BgChr_2	28855001	28865000	57	0.000873116	0.000601792	NO
BgChr_2	28865001	28875000	93	0.00203421	0.00179695	NO
BgChr_2	28870001	28880000	80	0.00426478	0.00406759	NO
BgChr_2	28885001	28895000	50	0.000231635	0.000129451	NO
BgChr_2	28945001	28955000	38	0.00361281	0.00366421	NO
BgChr_2	28950001	28960000	43	0.00198117	0.00201752	NO
BgChr_2	29005001	29015000	45	0.00775123	0.00730578	NO
BgChr_2	29010001	29020000	58	0.00376563	0.00325502	NO
