
LOC106050105	XP_013064065.2
LOC106058540	XP_013071451.1
LOC106058541	XP_055900224.1
LOC106058543	XP_055894276.1
LOC106058543	XP_055894277.1
LOC106058545	XP_055886142.1
LOC106058549	XP_055895887.1
LOC106058549	XP_055895894.1
LOC106058550	XP_013071459.1
LOC106058550	XP_055885514.1
LOC106058550	XP_055885517.1
LOC106058550	XP_055885523.1
LOC106058553	XP_013071460.2
LOC106058555	XP_013071468.2
LOC106058555	XP_055887317.1
LOC106058555	XP_055887319.1
LOC106058557	XP_055896537.1
LOC106058557	XP_055896538.1
LOC106058558	XP_055879223.1
LOC106058559	XP_013071469.2
LOC106058560	XP_013071470.1
LOC106058560	XP_013071471.1
LOC106058560	XP_055888508.1
LOC106058561	XP_013071472.2
LOC106058562	XP_055900839.1
LOC106058563	XP_055884222.1
LOC106058563	XP_055884223.1
LOC106058565	XP_013071475.2
LOC106058569	XP_055861361.1
LOC106058569	XP_055861362.1
LOC106058569	XP_055861363.1
LOC106058569	XP_055861364.1
LOC106058569	XP_055861365.1
LOC106058569	XP_055861366.1
LOC106058569	XP_055861367.1
LOC106058570	XP_055861567.1
LOC106058571	XP_055862832.1
LOC106058576	XP_013071492.2
LOC106058577	XP_055894130.1
LOC106058577	XP_055894131.1
LOC106058577	XP_055894132.1
LOC106058577	XP_055894133.1
LOC106058577	XP_055894134.1
LOC106058577	XP_055894135.1
LOC106058577	XP_055894136.1
LOC106058580	XP_055863539.1
LOC106058583	XP_055871887.1
LOC106058583	XP_055871888.1
LOC106058584	XP_055889662.1
LOC106058585	XP_055890036.1
LOC106058586	XP_055886830.1
LOC106058586	XP_055886831.1
LOC106058592	XP_055887228.1
LOC106058592	XP_055887234.1
LOC106058592	XP_055887236.1
LOC106058593	XP_013071504.1
LOC106058594	XP_013071506.2
LOC106058594	XP_055887297.1
LOC106058595	XP_013071507.1
LOC106058596	XP_013071509.2
LOC106058596	XP_055887244.1
LOC106058596	XP_055887259.1
LOC106058597	XP_013071511.2
LOC106058598	XP_013071512.1
LOC106058598	XP_055887281.1
LOC106058603	XP_055868898.1
LOC106058603	XP_055868899.1
LOC106058603	XP_055868900.1
LOC106058603	XP_055868901.1
LOC106058603	XP_055868902.1
LOC106058603	XP_055868903.1
LOC106058609	XP_013071521.2
LOC106058609	XP_055869586.1
LOC106058610	XP_055869710.1
LOC106058611	XP_055886527.1
LOC106058613	XP_055870637.1
LOC106058613	XP_055870638.1
LOC106058613	XP_055870640.1
LOC106058613	XP_055870641.1
LOC106058613	XP_055870642.1
LOC106058614	XP_013071524.1
LOC106058616	XP_055873657.1
LOC106058617	XP_055873674.1
LOC106058617	XP_055873675.1
LOC106058617	XP_055873676.1
LOC106058617	XP_055873677.1
LOC106058618	XP_013071531.1
LOC106058619	XP_055873316.1
LOC106058620	XP_055872925.1
LOC106058621	XP_013071533.2
LOC106058623	XP_055887176.1
LOC106058624	XP_055864629.1
LOC106058624	XP_055864639.1
LOC106058624	XP_055864648.1
LOC106058626	XP_013071536.2
LOC106058626	XP_055896548.1
LOC106058626	XP_055896549.1
LOC106058626	XP_055896550.1
LOC106058632	XP_055891641.1
LOC106058633	XP_013071543.2
LOC106058636	XP_013071545.2
LOC106058637	XP_013071546.1
LOC106058637	XP_013071547.1
LOC106058638	XP_013071550.2
LOC106058639	XP_013071551.2
LOC106058640	XP_055900234.1
LOC106058641	XP_055900822.1
LOC106058641	XP_055900823.1
LOC106058641	XP_055900825.1
LOC106058642	XP_013071554.2
LOC106058642	XP_013071555.2
LOC106058643	XP_055900826.1
LOC106058644	XP_055885656.1
LOC106058645	XP_013071557.2
LOC106058646	XP_055873216.1
LOC106058646	XP_055873217.1
LOC106058646	XP_055873218.1
LOC106058647	XP_055872523.1
LOC106058647	XP_055872524.1
LOC106058648	XP_055873489.1
LOC106058648	XP_055873490.1
LOC106058649	XP_055884516.1
LOC106058650	XP_055875637.1
LOC106058650	XP_055875638.1
LOC106058651	XP_055876293.1
LOC106058651	XP_055876294.1
LOC106058651	XP_055876295.1
LOC106058651	XP_055876296.1
LOC106058653	XP_055883739.1
LOC106058656	XP_055889990.1
LOC106058658	XP_013071569.2
LOC106058660	XP_013071573.2
LOC106058660	XP_013071574.2
LOC106058660	XP_055887905.1
LOC106058660	XP_055887906.1
LOC106058660	XP_055887907.1
LOC106058660	XP_055887908.1
LOC106058660	XP_055887909.1
LOC106058660	XP_055887910.1
LOC106058660	XP_055887911.1
LOC106058660	XP_055887912.1
LOC106058660	XP_055887913.1
LOC106058660	XP_055887914.1
LOC106058661	NP_001298220.1
LOC106058661	XP_055874560.1
LOC106058670	XP_055886327.1
LOC106058670	XP_055886328.1
LOC106058672	XP_055876345.1
LOC106058672	XP_055876346.1
LOC106058674	XP_055870012.1
LOC106058674	XP_055870013.1
LOC106058674	XP_055870014.1
LOC106058674	XP_055870015.1
LOC106058674	XP_055870016.1
LOC106058674	XP_055870017.1
LOC106058674	XP_055870018.1
LOC106058674	XP_055870019.1
LOC106058674	XP_055870020.1
LOC106058674	XP_055870022.1
LOC106058678	XP_055888096.1
LOC106058679	XP_055886315.1
LOC106058680	XP_055887362.1
LOC106058680	XP_055887363.1
LOC106058680	XP_055887365.1
LOC106058680	XP_055887366.1
LOC106058680	XP_055887367.1
LOC106058680	XP_055887368.1
LOC106058680	XP_055887369.1
LOC106058680	XP_055887370.1
LOC106058680	XP_055887371.1
LOC106058680	XP_055887372.1
LOC106058680	XP_055887373.1
LOC106058682	XP_013071595.2
LOC106058682	XP_013071597.2
LOC106058683	XP_055888090.1
LOC106058683	XP_055888091.1
LOC106058683	XP_055888092.1
LOC106058683	XP_055888093.1
LOC106058683	XP_055888094.1
LOC106058683	XP_055888095.1
LOC106058684	XP_013071599.2
LOC106058684	XP_055889027.1
LOC106058684	XP_055889028.1
LOC106058684	XP_055889029.1
LOC106058685	XP_013071601.2
LOC106058686	XP_013071602.2
LOC106058686	XP_013071603.2
LOC106058686	XP_013071604.2
LOC106058688	XP_013071605.2
LOC106058688	XP_055889007.1
LOC106058688	XP_055889008.1
LOC106058688	XP_055889009.1
LOC106058688	XP_055889011.1
LOC106058688	XP_055889012.1
LOC106058688	XP_055889013.1
LOC106058689	XP_013071606.1
LOC106058690	XP_013071607.1
LOC106058690	XP_013071610.1
LOC106058690	XP_055887375.1
LOC106058691	XP_013071611.2
LOC106058691	XP_013071612.2
LOC106058691	XP_055888755.1
LOC106058692	XP_013071615.2
LOC106058693	XP_055889940.1
LOC106058693	XP_055889941.1
LOC106058695	XP_013071619.2
LOC106058695	XP_013071620.2
LOC106058695	XP_013071623.2
LOC106058695	XP_055889942.1
LOC106058695	XP_055889943.1
LOC106058695	XP_055889944.1
LOC106058695	XP_055889945.1
LOC106058696	XP_013071628.2
LOC106058696	XP_013071629.2
LOC106058696	XP_013071630.2
LOC106058696	XP_055888965.1
LOC106058696	XP_055888966.1
LOC106058696	XP_055888967.1
LOC106058697	XP_013071631.1
LOC106058698	XP_013071635.1
LOC106058698	XP_013071644.1
LOC106058698	XP_013071653.1
LOC106058698	XP_055876622.1
LOC106058698	XP_055876623.1
LOC106058700	XP_013071632.2
LOC106058700	XP_013071633.2
LOC106058700	XP_013071634.2
LOC106058700	XP_055887839.1
LOC106058700	XP_055887841.1
LOC106058702	XP_013071637.1
LOC106058702	XP_013071638.1
LOC106058702	XP_013071639.1
LOC106058702	XP_055888545.1
LOC106058703	XP_013071640.1
LOC106058703	XP_013071641.1
LOC106058703	XP_013071642.1
LOC106058704	XP_013071643.2
LOC106058705	XP_013071645.2
LOC106058707	XP_013071649.2
LOC106058708	XP_013071650.2
LOC106058708	XP_013071651.2
LOC106058708	XP_013071652.2
LOC106058708	XP_055861042.1
LOC106058708	XP_055861043.1
LOC106058708	XP_055861044.1
LOC106058708	XP_055861045.1
LOC106058708	XP_055861047.1
LOC106058708	XP_055861048.1
LOC106058708	XP_055861049.1
LOC106058709	XP_013071654.2
LOC106058711	XP_055861023.1
LOC106058711	XP_055861024.1
LOC106058711	XP_055861025.1
LOC106058711	XP_055861026.1
LOC106058712	XP_055861016.1
LOC106058713	XP_055860395.1
LOC106058714	NP_001298234.1
LOC106058715	XP_055869771.1
LOC106058716	XP_055882269.1
LOC106058717	XP_055892197.1
LOC106058717	XP_055892199.1
LOC106058718	XP_013071662.2
LOC106058718	XP_013071663.2
LOC106058719	XP_055883083.1
LOC106058720	XP_055886682.1
LOC106058721	XP_013071666.2
LOC106058722	XP_055891863.1
LOC106058723	XP_013071671.1
LOC106058724	XP_055861013.1
LOC106058724	XP_055861014.1
LOC106058724	XP_055861015.1
LOC106058728	XP_055869026.1
LOC106058730	XP_055875773.1
LOC106058731	XP_055898569.1
LOC106058733	XP_055876619.1
LOC106058733	XP_055876621.1
LOC106058736	XP_055871002.1
LOC106058737	XP_055871231.1
LOC106058738	XP_055896577.1
LOC106058741	XP_055864452.1
LOC106058744	XP_055890980.1
LOC106058744	XP_055890981.1
LOC106058744	XP_055890982.1
LOC106058744	XP_055890983.1
LOC106058749	XP_055889154.1
LOC106058749	XP_055889155.1
LOC106058749	XP_055889156.1
LOC106058749	XP_055889157.1
LOC106058749	XP_055889158.1
LOC106058751	XP_013071695.2
LOC106058751	XP_055863832.1
LOC106058751	XP_055863841.1
LOC106058752	XP_013071696.2
LOC106058752	XP_013071698.2
LOC106058753	XP_055886043.1
LOC106058754	XP_055865415.1
LOC106058756	XP_055884592.1
LOC106058757	XP_055898332.1
LOC106058757	XP_055898333.1
LOC106058757	XP_055898334.1
LOC106058757	XP_055898335.1
LOC106058757	XP_055898336.1
LOC106058757	XP_055898337.1
LOC106058757	XP_055898338.1
LOC106058757	XP_055898339.1
LOC106058757	XP_055898340.1
LOC106058757	XP_055898341.1
LOC106058757	XP_055898342.1
LOC106058758	XP_013071709.2
LOC106058759	XP_013071711.2
LOC106058759	XP_055886049.1
LOC106058759	XP_055886050.1
LOC106058759	XP_055886051.1
LOC106058759	XP_055886052.1
LOC106058761	XP_055877447.1
LOC106058762	XP_013071712.2
LOC106058762	XP_055872133.1
LOC106058762	XP_055872134.1
LOC106058762	XP_055872135.1
LOC106058763	XP_055872127.1
LOC106058763	XP_055872128.1
LOC106058763	XP_055872129.1
LOC106058763	XP_055872130.1
LOC106058763	XP_055872132.1
LOC106058764	XP_013071714.2
LOC106058764	XP_055872137.1
LOC106058766	XP_055897553.1
LOC106058767	XP_013071717.2
LOC106058767	XP_013071718.2
LOC106058767	XP_055900820.1
LOC106058767	XP_055900821.1
LOC106058768	XP_013071719.2
LOC106058769	XP_055885650.1
LOC106058770	XP_055900505.1
LOC106058771	XP_055900162.1
LOC106058772	XP_013071722.1
LOC106058773	XP_013071832.2
LOC106058773	XP_055878698.1
LOC106058773	XP_055878699.1
LOC106058773	XP_055878700.1
LOC106058773	XP_055878701.1
LOC106058773	XP_055878702.1
LOC106058773	XP_055878703.1
LOC106058773	XP_055878704.1
LOC106058773	XP_055878705.1
LOC106058773	XP_055878706.1
LOC106058773	XP_055878707.1
LOC106058773	XP_055878709.1
LOC106058773	XP_055878710.1
LOC106058779	XP_055882799.1
LOC106058780	XP_055885371.1
LOC106058780	XP_055885372.1
LOC106058781	XP_055883791.1
LOC106058781	XP_055883793.1
LOC106058781	XP_055883794.1
LOC106058781	XP_055883795.1
LOC106058783	XP_055897587.1
LOC106058783	XP_055897588.1
LOC106058784	XP_055877777.1
LOC106058784	XP_055877778.1
LOC106058785	XP_013071736.2
LOC106058786	XP_013071737.2
LOC106058788	XP_055868456.1
LOC106058788	XP_055868457.1
LOC106058789	XP_055886231.1
LOC106058790	XP_055886595.1
LOC106058790	XP_055886596.1
LOC106058790	XP_055886597.1
LOC106058790	XP_055886598.1
LOC106058790	XP_055886599.1
LOC106058790	XP_055886600.1
LOC106058791	XP_055885741.1
LOC106058791	XP_055885742.1
LOC106058792	XP_055885743.1
LOC106058792	XP_055885744.1
LOC106058792	XP_055885745.1
LOC106058793	XP_013071742.1
LOC106058793	XP_013071744.1
LOC106058793	XP_013071745.1
LOC106058793	XP_055867877.1
LOC106058795	XP_055888451.1
LOC106058798	XP_013071746.1
LOC106058801	XP_055884422.1
LOC106058801	XP_055884423.1
LOC106058801	XP_055884424.1
LOC106058803	XP_055895559.1
LOC106058803	XP_055895560.1
LOC106058803	XP_055895562.1
LOC106058804	XP_055895509.1
LOC106058805	XP_055895370.1
LOC106058806	XP_055894315.1
LOC106058806	XP_055894316.1
LOC106058806	XP_055894317.1
LOC106058806	XP_055894318.1
LOC106058806	XP_055894319.1
LOC106058806	XP_055894321.1
LOC106058806	XP_055894322.1
LOC106058806	XP_055894323.1
LOC106058806	XP_055894324.1
LOC106058806	XP_055894325.1
LOC106058806	XP_055894326.1
LOC106058806	XP_055894327.1
LOC106058806	XP_055894328.1
LOC106058806	XP_055894329.1
LOC106058807	XP_055894718.1
LOC106058809	XP_013071758.2
LOC106058810	XP_013071759.2
LOC106058811	XP_055884747.1
LOC106058811	XP_055884748.1
LOC106058811	XP_055884749.1
LOC106058811	XP_055884750.1
LOC106058811	XP_055884751.1
LOC106058811	XP_055884752.1
LOC106058811	XP_055884753.1
LOC106058811	XP_055884754.1
LOC106058811	XP_055884755.1
LOC106058813	XP_013071761.2
LOC106058814	XP_013071762.2
LOC106058814	XP_013071764.2
LOC106058814	XP_013071765.2
LOC106058814	XP_013071766.1
LOC106058814	XP_013071767.2
LOC106058814	XP_055893880.1
LOC106058815	XP_013071768.1
LOC106058816	XP_055895240.1
LOC106058817	XP_055895263.1
LOC106058818	XP_055894283.1
LOC106058819	XP_055886530.1
LOC106058819	XP_055886531.1
LOC106058819	XP_055886532.1
LOC106058820	XP_055894282.1
LOC106058821	XP_055894285.1
LOC106058821	XP_055894286.1
LOC106058822	XP_013071775.2
LOC106058823	XP_055895273.1
LOC106058824	XP_013071779.2
LOC106058824	XP_013071780.2
LOC106058824	XP_055894735.1
LOC106058824	XP_055894736.1
LOC106058824	XP_055894737.1
LOC106058824	XP_055894739.1
LOC106058824	XP_055894740.1
LOC106058825	XP_055864897.1
LOC106058825	XP_055864898.1
LOC106058825	XP_055864899.1
LOC106058826	XP_055894725.1
LOC106058827	XP_055894714.1
LOC106058827	XP_055894715.1
LOC106058828	XP_055898849.1
LOC106058828	XP_055898850.1
LOC106058828	XP_055898851.1
LOC106058828	XP_055898852.1
LOC106058828	XP_055898853.1
LOC106058828	XP_055898855.1
LOC106058829	XP_055894719.1
LOC106058829	XP_055894720.1
LOC106058829	XP_055894721.1
LOC106058829	XP_055894722.1
LOC106058829	XP_055894723.1
LOC106058829	XP_055894724.1
LOC106058830	XP_013071792.2
LOC106058831	XP_055893172.1
LOC106058832	XP_055893123.1
LOC106058833	XP_055895304.1
LOC106058834	XP_055894733.1
LOC106058834	XP_055894734.1
LOC106058835	XP_055885667.1
LOC106058836	XP_013071797.2
LOC106058838	XP_055873775.1
LOC106058839	XP_013071801.2
LOC106058839	XP_013071802.2
LOC106058841	XP_013071805.2
LOC106058842	XP_055872632.1
LOC106058844	XP_055862795.1
LOC106058845	XP_013071809.2
LOC106058846	XP_013071810.2
LOC106058847	XP_055888541.1
LOC106058847	XP_055888542.1
LOC106058847	XP_055888543.1
LOC106058847	XP_055888544.1
LOC106058851	XP_055864150.1
LOC106058851	XP_055864151.1
LOC106058851	XP_055864152.1
LOC106058852	XP_055864149.1
LOC106058855	XP_055886967.1
LOC106058857	XP_013071822.2
LOC106058857	XP_055882798.1
LOC106058860	XP_013071825.2
LOC106058860	XP_055893231.1
LOC106058860	XP_055893232.1
LOC106058860	XP_055893233.1
LOC106058860	XP_055893234.1
LOC106058860	XP_055893235.1
LOC106058860	XP_055893236.1
LOC106058861	XP_055862535.1
LOC106058861	XP_055862536.1
LOC106058861	XP_055862537.1
LOC106058863	XP_013071833.2
LOC106058863	XP_013071847.2
LOC106058864	XP_055859642.1
LOC106058864	XP_055859643.1
LOC106058866	XP_055859792.1
LOC106058867	XP_055874667.1
LOC106058867	XP_055874668.1
LOC106058867	XP_055874669.1
LOC106058871	XP_055859942.1
LOC106058871	XP_055859944.1
LOC106058871	XP_055859945.1
LOC106058871	XP_055859946.1
LOC106058871	XP_055859947.1
LOC106058871	XP_055859948.1
LOC106058871	XP_055859949.1
LOC106058871	XP_055859950.1
LOC106058871	XP_055859951.1
LOC106058871	XP_055859952.1
LOC106058871	XP_055859953.1
LOC106058873	XP_055876898.1
LOC106058874	XP_055876895.1
LOC106058874	XP_055876896.1
LOC106058874	XP_055876897.1
LOC106058876	XP_013071842.2
LOC106058876	XP_013071843.2
LOC106058876	XP_055876888.1
LOC106058876	XP_055876889.1
LOC106058876	XP_055876890.1
LOC106058877	XP_013071845.1
LOC106058878	XP_055876883.1
LOC106058878	XP_055876884.1
LOC106058878	XP_055876886.1
LOC106058878	XP_055876887.1
LOC106058880	XP_055868844.1
LOC106058881	XP_013071849.2
LOC106058882	XP_055868417.1
LOC106058882	XP_055868418.1
LOC106058882	XP_055868419.1
LOC106058882	XP_055868420.1
LOC106058883	XP_013071851.2
LOC106058884	XP_013071852.2
LOC106058885	XP_013071856.1
LOC106058886	XP_013071853.2
LOC106058888	XP_055875762.1
LOC106058893	XP_055875737.1
LOC106058893	XP_055875745.1
LOC106058893	XP_055875753.1
LOC106058893	XP_055875756.1
LOC106058895	XP_013071866.1
LOC106058896	XP_055877997.1
LOC106058897	XP_055868797.1
LOC106058897	XP_055868798.1
LOC106058897	XP_055868799.1
LOC106058897	XP_055868800.1
LOC106058899	XP_055893259.1
LOC106058899	XP_055893260.1
LOC106058899	XP_055893261.1
LOC106058899	XP_055893262.1
LOC106058899	XP_055893263.1
LOC106058900	XP_013071869.2
LOC106058900	XP_055900830.1
LOC106058905	XP_055885568.1
LOC106058906	XP_055874789.1
LOC106058910	XP_055872209.1
LOC106058910	XP_055872210.1
LOC106058911	XP_013071879.2
LOC106058913	XP_013071880.2
LOC106058914	XP_055886236.1
LOC106058914	XP_055886238.1
LOC106058914	XP_055886239.1
LOC106058914	XP_055886240.1
LOC106058916	XP_013071882.1
LOC106058916	XP_013071884.1
LOC106058916	XP_013071886.1
LOC106058916	XP_013071887.1
LOC106058916	XP_055896831.1
LOC106058916	XP_055896835.1
LOC106058918	XP_055877259.1
LOC106058919	XP_055896274.1
LOC106058919	XP_055896275.1
LOC106058920	XP_055899615.1
LOC106058920	XP_055899616.1
LOC106058920	XP_055899617.1
LOC106058920	XP_055899618.1
LOC106058921	XP_055881587.1
LOC106058926	XP_013071897.1
LOC106058927	XP_055867196.1
LOC106058927	XP_055867197.1
LOC106058927	XP_055867198.1
LOC106058931	XP_055879538.1
LOC106058931	XP_055879540.1
LOC106058933	XP_055886136.1
LOC106058934	XP_055870455.1
LOC106058934	XP_055870456.1
LOC106058934	XP_055870457.1
LOC106058934	XP_055870458.1
LOC106058935	XP_013071907.2
LOC106058937	XP_055893221.1
LOC106058937	XP_055893222.1
LOC106058937	XP_055893223.1
LOC106058937	XP_055893224.1
LOC106058937	XP_055893225.1
LOC106058939	XP_055866733.1
LOC106058939	XP_055866734.1
LOC106058939	XP_055866736.1
LOC106058939	XP_055866737.1
LOC106058939	XP_055866738.1
LOC106058940	XP_055891964.1
LOC106058940	XP_055891965.1
LOC106058940	XP_055891966.1
LOC106058941	XP_055886130.1
LOC106058941	XP_055886131.1
LOC106058941	XP_055886133.1
LOC106058945	XP_055892218.1
LOC106058947	XP_055868960.1
LOC106058947	XP_055868961.1
LOC106058947	XP_055868962.1
LOC106058949	XP_013071925.2
LOC106058949	XP_055867277.1
LOC106058949	XP_055867278.1
LOC106058949	XP_055867279.1
LOC106058950	XP_055891073.1
LOC106058951	XP_013071926.1
LOC106058951	XP_055881795.1
LOC106058952	XP_055884657.1
LOC106058952	XP_055884658.1
LOC106058952	XP_055884659.1
LOC106058953	XP_055881796.1
LOC106058953	XP_055881797.1
LOC106058953	XP_055881798.1
LOC106058953	XP_055881800.1
LOC106058953	XP_055881801.1
LOC106058953	XP_055881802.1
LOC106058954	XP_055881697.1
LOC106058955	XP_055883951.1
LOC106058957	XP_055866437.1
LOC106058960	XP_055860000.1
LOC106058960	XP_055860001.1
LOC106058960	XP_055860002.1
LOC106058960	XP_055860003.1
LOC106058960	XP_055860004.1
LOC106058961	XP_055859994.1
LOC106058961	XP_055859995.1
LOC106058961	XP_055859996.1
LOC106058961	XP_055859998.1
LOC106058963	XP_055859841.1
LOC106058966	XP_055859999.1
LOC106058968	XP_055860007.1
LOC106058968	XP_055860008.1
LOC106058968	XP_055860009.1
LOC106058968	XP_055860010.1
LOC106058968	XP_055860011.1
LOC106058968	XP_055860012.1
LOC106058969	XP_055859840.1
LOC106058970	XP_055859838.1
LOC106058970	XP_055859839.1
LOC106058971	XP_055860895.1
LOC106058972	XP_013071948.1
LOC106058973	XP_055885284.1
LOC106058973	XP_055885285.1
LOC106058973	XP_055885286.1
LOC106058974	XP_013071949.1
LOC106058974	XP_013071950.1
LOC106058974	XP_013071951.1
LOC106058974	XP_013071952.1
LOC106058974	XP_055859875.1
LOC106058974	XP_055859876.1
LOC106058975	XP_013071954.1
LOC106058979	XP_055871514.1
LOC106058980	XP_055873697.1
LOC106058980	XP_055873698.1
LOC106058980	XP_055873699.1
LOC106058980	XP_055873700.1
LOC106058981	XP_055899601.1
LOC106058981	XP_055899602.1
LOC106058981	XP_055899603.1
LOC106058981	XP_055899604.1
LOC106058982	XP_055863966.1
LOC106058982	XP_055863967.1
LOC106058983	XP_055861358.1
LOC106058983	XP_055861360.1
LOC106058990	XP_055865365.1
LOC106058992	XP_055901145.1
LOC106058993	XP_055860198.1
LOC106058993	XP_055860207.1
LOC106058993	XP_055860213.1
LOC106058994	XP_013071970.2
LOC106058994	XP_013071971.2
LOC106058994	XP_013071973.2
LOC106058997	XP_055873252.1
LOC106059000	XP_055893606.1
LOC106059000	XP_055893607.1
LOC106059000	XP_055893608.1
LOC106059001	XP_055892279.1
LOC106059001	XP_055892280.1
LOC106059001	XP_055892282.1
LOC106059001	XP_055892283.1
LOC106059001	XP_055892284.1
LOC106059001	XP_055892285.1
LOC106059002	XP_055894473.1
LOC106059002	XP_055894474.1
LOC106059002	XP_055894475.1
LOC106059003	XP_055894472.1
LOC106059004	XP_055881476.1
LOC106059004	XP_055881477.1
LOC106059011	XP_055901445.1
LOC106059012	XP_013071993.2
LOC106059013	XP_055886138.1
LOC106059013	XP_055886139.1
LOC106059014	XP_055901154.1
LOC106059014	XP_055901220.1
LOC106059014	XP_055901286.1
LOC106059016	XP_055892047.1
LOC106059016	XP_055892048.1
LOC106059019	XP_055869479.1
LOC106059019	XP_055869480.1
LOC106059019	XP_055869481.1
LOC106059019	XP_055869482.1
LOC106059019	XP_055869483.1
LOC106059020	XP_055870210.1
LOC106059020	XP_055870211.1
LOC106059020	XP_055870212.1
LOC106059020	XP_055870213.1
LOC106059020	XP_055870215.1
LOC106059020	XP_055870216.1
LOC106059023	XP_055886038.1
LOC106059023	XP_055886039.1
LOC106059023	XP_055886040.1
LOC106059023	XP_055886041.1
LOC106059028	XP_055893116.1
LOC106059028	XP_055893124.1
LOC106059028	XP_055893131.1
LOC106059029	XP_013072008.1
LOC106059029	XP_055893157.1
LOC106059031	XP_013072009.1
LOC106059034	XP_055860250.1
LOC106059037	XP_055867621.1
LOC106059037	XP_055867622.1
LOC106059039	XP_013072018.1
